question_id,video_file_path,set,qtype,question,generated_answer,actual_answer,kg_hint_used,judge_score
17734,clip_049.mp4,Set_33,BU,Is the scene illuminated by artificial lighting rather than daylight?,"No, the scene is illuminated by daylight.",The scene is lit by natural light.,False,0
17737,clip_049.mp4,Set_33,BU,Is there any visible moisture on the pavement?,"No, there is no visible moisture on the pavement in the image. The road appears to be dry and clear.",the pavement looks clean and moisture-free.,False,1
17738,clip_050.mp4,Set_33,BU,Is the road free of water or damp patches?,The road is dry and free of water or damp patches.,the pavement shows no visible moisture.,True,1
17742,clip_050.mp4,Set_33,BU,Does the absence of sunlight suggest nighttime conditions?,"No, the absence of sunlight does not suggest nighttime conditions. The image shows a clear blue sky with no visible shadows or darkness that would indicate nighttime.",The lighting conditions appear bright and clear.,False,0
17750,clip_051.mp4,Set_33,BU,Does the scene appear dark overall?,"No, the scene appears bright and clear with a blue sky.","No, the frame is not especially dark overall.",True,1
17757,clip_051.mp4,Set_33,BU,Is the road free of water or damp patches?,The road is dry and free of water or damp patches.,the pavement looks clean and moisture-free.,True,1
17758,clip_052.mp4,Set_33,BU,Does the road surface show any signs of moisture?,"No, there are no visible signs of moisture on the road surface.",The lighting suggests the scene takes place during the day.,True,1
17759,clip_052.mp4,Set_33,BU,Is the roadway shown under low-light conditions?,"No, the roadway is not under low-light conditions.","No, the roadway is shown with clear visibility.",True,1
17773,clip_053.mp4,Set_33,BU,Would you describe this scene as occurring at night?,"No, the scene is not occurring at night. It appears to be daytime with clear skies and bright sunlight.",The lighting suggests the scene takes place during the day.,False,1
17777,clip_053.mp4,Set_33,BU,Is the surface of the roadway free from moisture?,"Yes, the surface of the roadway is dry and free from moisture.",the pavement looks clean and moisture-free.,True,1
17782,clip_054.mp4,Set_33,BU,Does the clip look like it was filmed at night?,"No, the clip does not appear to be filmed at night.",The area appears sunlit.,True,0
17786,clip_054.mp4,Set_33,BU,Does the road appear free of water or damp patches?,The road appears to be dry and free of water or damp patches.,the roadway appears free from damp patches.,True,1
17796,clip_055.mp4,Set_33,BU,Does the scene seem to take place after sunset?,"No, the scene does not appear to be after sunset. The sky is clear and blue with a few scattered clouds, indicating it is likely daytime.",The lighting is bright and natural.,False,1
17797,clip_055.mp4,Set_33,BU,Does the pavement show signs of being wet?,"No, the pavement does not show signs of being wet.",the pavement looks clean and moisture-free.,True,1
17801,clip_056.mp4,Set_33,BU,Is there any visible moisture on the pavement?,"No, there is no visible moisture on the pavement in the image. The road appears to be dry and clear.",the surface looks clear of any moisture.,False,1
17806,clip_056.mp4,Set_33,BU,Is the setting consistent with nighttime lighting?,"No, the setting is not consistent with nighttime lighting. The sky is clear and blue, indicating daytime.",The scene is evenly lit with ambient light.,False,0
17809,clip_057.mp4,Set_33,BU,Is the pavement free of visible water?,"Yes, the pavement appears to be dry and free of visible water.",the road surface appears free of water.,False,1
17810,clip_057.mp4,Set_33,BU,Is the scene taking place at night?,"No, the scene is not taking place at night. It appears to be daytime with clear skies and bright sunlight.","No, it does not come across as a nighttime scene.",False,1
17822,clip_058.mp4,Set_33,BU,Is the road free of water or damp patches?,The road is dry and free of water or damp patches.,the pavement appears dry to the eye.,True,1
17826,clip_058.mp4,Set_33,BU,Does the video show nighttime conditions?,"No, the video shows daytime conditions with clear blue skies and bright sunlight illuminating the scene.",The lighting is bright and natural.,False,0
17830,clip_059.mp4,Set_33,BU,Is this clip recorded after dark?,"No, the video is not recorded at night. It appears to be taken during the day under clear skies.",The scene appears to be filmed during the day.,False,1
17833,clip_059.mp4,Set_33,BU,Is the road surface clear rather than slick?,"Yes, the road surface appears to be clear and not slick.",The lighting suggests the scene takes place during the day.,True,1
17839,clip_060.mp4,Set_33,BU,Is the pavement free of visible water?,"Yes, the pavement appears to be dry and free of visible water.",the road surface appears free of water.,False,1
17841,clip_060.mp4,Set_33,BU,Does the footage appear to be captured at night?,"No, the footage appears to be captured during the day.",The lighting is bright and natural.,True,0
17849,clip_061.mp4,Set_33,BU,Do the lighting conditions indicate nighttime?,"No, the lighting conditions do not indicate nighttime. The sky is clear and blue, suggesting it is daytime.","No, they suggest a brighter setting than night.",False,1
17851,clip_061.mp4,Set_33,BU,Is there any indication that the road surface is wet?,"No, there is no indication of wetness on the road surface.",the surface looks clear of any moisture.,True,1
17859,clip_062.mp4,Set_33,BU,Does the low level of ambient light suggest it is night?,"No, the low level of ambient light does not suggest it is night. The image shows a clear blue sky with no visible clouds, indicating daytime.",The scene shows clear natural illumination.,False,1
17863,clip_062.mp4,Set_33,BU,Is the road surface clear rather than slick?,The road surface appears to be clear and not slick.,the road does not appear water-covered.,True,1
17875,clip_063.mp4,Set_33,BU,Is the scene illuminated by artificial lighting rather than daylight?,"No, the scene is illuminated by daylight.",The scene appears to be filmed during the day.,False,0
17876,clip_063.mp4,Set_33,BU,Does the road look free of any dark wet streaks or damp patches?,"No, the road does not have any dark wet streaks or damp patches.",The road looks free of dark wet streaks or damp patches.,True,1
17878,clip_064.mp4,Set_33,BU,What boxed pavement marking appears in the near section of the central lane?,The boxed pavement marking that appears in the near section of the central lane is a keep-clear box.,the pavement shows no visible moisture.,True,1
17884,clip_064.mp4,Set_33,BU,Does the absence of sunlight suggest nighttime conditions?,"No, the absence of sunlight does not suggest nighttime conditions. The image shows a clear blue sky with no visible shadows or darkness that would indicate nighttime.",The scene is lit by natural light.,False,0
17888,clip_065.mp4,Set_33,BU,Does the road surface show any signs of moisture?,"No, there are no signs of moisture on the road surface.",the pavement shows no visible moisture.,True,1
17889,clip_065.mp4,Set_33,BU,Does the scene appear dark overall?,"No, the scene appears bright and clear with a blue sky.","No, the image is not dark enough to describe it that way.",True,1
17905,clip_066.mp4,Set_33,BU,Is the roadway shown under low-light conditions?,"No, the roadway is not under low-light conditions.",The scene appears to be filmed during the day.,True,0
17907,clip_066.mp4,Set_33,BU,Is there any visible moisture on the pavement?,"No, there is no visible moisture on the pavement in the image. The road appears to be dry and clear.",the pavement looks clean and moisture-free.,False,1
17910,clip_067.mp4,Set_33,BU,Is the road free of water or damp patches?,The road is dry and free of water or damp patches.,the roadway does not show signs of dampness.,True,1
17911,clip_067.mp4,Set_33,BU,Would you describe this scene as occurring at night?,"No, the scene is not occurring at night. It is daytime with clear blue skies and sunlight illuminating the surroundings.",The scene is evenly lit with ambient light.,False,0
17923,clip_068.mp4,Set_33,BU,Does the clip look like it was filmed at night?,"No, the clip does not appear to be filmed at night.",The lighting suggests the scene takes place during the day.,True,1
17924,clip_068.mp4,Set_33,BU,Is there any visible moisture on the pavement?,"No, there is no visible moisture on the pavement in the image. The road appears to be dry and clear.",the surface looks clear and not slick.,False,1
17935,clip_069.mp4,Set_33,BU,Is the road free of water or damp patches?,The road is dry and free of water or damp patches.,there are no visible signs of moisture on the road.,True,1
17936,clip_069.mp4,Set_33,BU,Does the scene seem to take place after sunset?,"No, the scene does not appear to be after sunset. The sky is clear and blue with a few scattered clouds, indicating it is likely daytime.","No, it does not look like the scene occurs after sunset.",False,1
17940,clip_070.mp4,Set_33,BU,Does the roadway appear clear of dampness?,"Yes, the roadway appears clear of dampness.",the roadway does not show signs of dampness.,True,1
17944,clip_070.mp4,Set_33,BU,Is the setting consistent with nighttime lighting?,"No, the setting is not consistent with nighttime lighting. The sky is clear and blue, indicating daytime.",The scene is lit by natural light.,False,0
17950,clip_071.mp4,Set_33,BU,Does the roadway appear clear of dampness?,"Yes, the roadway appears clear of dampness.",the roadway does not show signs of dampness.,True,1
17955,clip_071.mp4,Set_33,BU,Is the scene taking place at night?,"No, the scene is not taking place at night. It is daytime with clear skies and bright sunlight.",The brightness suggests outdoor lighting conditions.,False,0
17960,clip_073.mp4,Set_33,BU,Does the video show nighttime conditions?,"No, the video does not show nighttime conditions. The sky is clear and blue with a few clouds, indicating daytime.","No, the video does not appear to show night conditions.",False,1
17964,clip_073.mp4,Set_33,BU,Is there any visible moisture on the pavement?,"No, there is no visible moisture on the pavement in the image. The road appears to be dry and clear.",the surface looks clear and not slick.,False,1
17968,clip_074.mp4,Set_33,BU,Is this clip recorded after dark?,"No, the video is not recorded at night. It appears to be taken during the day under clear skies with some clouds.",The lighting suggests the scene takes place during the day.,False,1
17983,clip_075.mp4,Set_33,BU,Does the footage appear to be captured at night?,"No, the footage appears to be captured during the day.",The lighting suggests the scene takes place during the day.,True,1
17986,clip_075.mp4,Set_33,BU,Does the pavement show signs of being wet?,"No, the pavement does not show signs of being wet.",the roadway appears free from damp patches.,True,1
17993,clip_076.mp4,Set_33,BU,Does the lane surface stay dry without any glossy moisture?,"Yes, the lane surface stays dry without any glossy moisture.",The lane surface stays dry without any glossy moisture.,True,1
